nev file, mat file, date-time, duration, mapping
20131024SpankyUtah008.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,10.918367,1D Horiz Brain  Velocity
20131024SpankyUtah009.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,601.828200,1D Horiz Brain  Velocity
20131024SpankyUtah010.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,601.458400,1D Horiz Brain  Velocity
20131024SpankyUtah011.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,11.229033,Dual Control
20131024SpankyUtah012.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,612.706100,Dual Control
20131024SpankyUtah013.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,608.402433,Dual Control
20131024SpankyUtah014.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,1204.966633,Dual Control
20131024SpankyUtah015.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,11.595700,2D Manual Position
20131024SpankyUtah016.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,363.591200,2D Manual Position
20131024SpankyUtah017.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,10.948633,Dual Control
20131024SpankyUtah018.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,602.362200,Dual Control
20131024SpankyUtah019.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,604.547200,Dual Control
20131024SpankyUtah020.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,606.275800,Dual Control
20131024SpankyUtah021.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,11.258900,1D Vert  Brain  Velocity
20131024SpankyUtah022.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,602.564267,1D Vert  Brain  Velocity
20131024SpankyUtah023.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,602.410500,1D Vert  Brain  Velocity
20131024SpankyUtah024.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,11.262033,Dual Control
20131024SpankyUtah025.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,606.005733,Dual Control
20131024SpankyUtah026.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,604.764233,Dual Control
20131024SpankyUtah027.nev,Spanky_2013-10-24-1358.mat,2013-10-24-1358,607.568900,Dual Control
20131025SpankyUtah001.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,363.330967,2D Manual Position
20131025SpankyUtah002.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,362.592133,2D Manual Velocity
20131025SpankyUtah003.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,362.381800,2D Manual Position
20131025SpankyUtah004.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,11.219167,(waitfile)
20131025SpankyUtah005.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,603.930567,Dual Control
20131025SpankyUtah006.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,607.579867,Dual Control
20131025SpankyUtah007.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,11.636267,1D Horiz Brain  Velocity
20131025SpankyUtah008.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,601.301767,1D Horiz Brain  Velocity
20131025SpankyUtah009.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,603.240567,1D Horiz Brain  Velocity
20131025SpankyUtah010.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,10.628833,Dual Control
20131025SpankyUtah011.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,739.845833,Dual Control
20131025SpankyUtah012.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,601.961833,Dual Control
20131025SpankyUtah013.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,11.105100,2D Manual Position
20131025SpankyUtah014.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,364.136033,2D Manual Position
20131025SpankyUtah015.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,10.679567,Dual Control
20131025SpankyUtah016.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,604.834500,Dual Control
20131025SpankyUtah017.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,608.951833,Dual Control
20131025SpankyUtah018.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,10.595700,1D Vert  Brain  Velocity
20131025SpankyUtah019.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,602.885233,1D Vert  Brain  Velocity
20131025SpankyUtah020.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,642.152800,1D Vert  Brain  Velocity
20131025SpankyUtah021.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,11.172200,Dual Control
20131025SpankyUtah022.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,627.257367,Dual Control
20131025SpankyUtah023.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,602.587100,Dual Control
20131025SpankyUtah024.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,602.097800,Dual Control
20131025SpankyUtah025.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,13.727733,2D Manual Position
20131025SpankyUtah026.nev,Spanky_2013-10-25-1155.mat,2013-10-25-1155,365.473367,2D Manual Position
20131029SpankyUtah001.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,362.535533,2D Manual Position
20131029SpankyUtah002.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,361.549933,2D Manual Position
20131029SpankyUtah003.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,363.574667,2D Manual Velocity
20131029SpankyUtah004.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,13.348233,Dual Control
20131029SpankyUtah005.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,601.774633,Dual Control
20131029SpankyUtah006.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,603.997533,Dual Control
20131029SpankyUtah007.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,603.857300,Dual Control
20131029SpankyUtah008.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,11.238867,(waitfile)
20131029SpankyUtah009.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,623.538633,1D Vert  Brain  Velocity
20131029SpankyUtah010.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,607.142367,1D Vert  Brain  Velocity
20131029SpankyUtah011.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,10.896000,(waitfile)
20131029SpankyUtah012.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,605.806700,2D Manual Position
20131029SpankyUtah013.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,601.318867,2D Manual Position
20131029SpankyUtah014.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,601.570733,2D Manual Position
20131029SpankyUtah015.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,11.349967,2D Manual Position
20131029SpankyUtah016.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,361.852500,2D Manual Position
20131029SpankyUtah017.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,12.697433,1D Horiz Brain  Velocity
20131029SpankyUtah018.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,602.028900,1D Horiz Brain  Velocity
20131029SpankyUtah019.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,601.707633,1D Horiz Brain  Velocity
20131029SpankyUtah020.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,10.555967,Dual Control
20131029SpankyUtah021.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,602.245733,Dual Control
20131029SpankyUtah022.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,615.441733,Dual Control
20131029SpankyUtah023.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,601.691100,Dual Control
20131029SpankyUtah024.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,10.675667,1D Horiz Brain  Velocity
20131029SpankyUtah025.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,610.379500,1D Horiz Brain  Velocity
20131029SpankyUtah026.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,604.006667,1D Horiz Brain  Velocity
20131029SpankyUtah027.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,11.427867,2D Manual Position
20131029SpankyUtah028.nev,Spanky_2013-10-29-1325.mat,2013-10-29-1325,371.020200,2D Manual Position
20131030SpankyUtah001.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,368.897167,2D Manual Position
20131030SpankyUtah002.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,361.664633,2D Manual Position
20131030SpankyUtah003.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,368.041267,2D Manual Velocity
20131030SpankyUtah004.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,10.578733,1D Vert  Brain  Velocity
20131030SpankyUtah005.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,602.638000,1D Vert  Brain  Velocity
20131030SpankyUtah006.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,602.054600,1D Vert  Brain  Velocity
20131030SpankyUtah007.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,10.928867,Dual Control
20131030SpankyUtah008.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,602.388400,Dual Control
20131030SpankyUtah009.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,600.877067,Dual Control
20131030SpankyUtah010.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,602.005733,Dual Control
20131030SpankyUtah011.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,10.617133,1D Vert  Brain  Velocity
20131030SpankyUtah012.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,611.778267,1D Vert  Brain  Velocity
20131030SpankyUtah013.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,600.791167,1D Vert  Brain  Velocity
20131030SpankyUtah014.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,11.188533,2D Manual Position
20131030SpankyUtah015.nev,Spanky_2013-10-30-1442.mat,2013-10-30-1442,486.599700,2D Manual Position
20131031SpankyUtah001.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,362.938300,2D Manual Position
20131031SpankyUtah002.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,363.387367,2D Manual Position
20131031SpankyUtah003.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,370.558833,2D Manual Velocity
20131031SpankyUtah004.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,15.915800,1D Horiz Brain  Velocity
20131031SpankyUtah005.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,600.964033,1D Horiz Brain  Velocity
20131031SpankyUtah006.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,602.252767,1D Horiz Brain  Velocity
20131031SpankyUtah007.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,12.114467,Dual Control
20131031SpankyUtah008.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,601.259833,Dual Control
20131031SpankyUtah009.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,628.213200,Dual Control
20131031SpankyUtah010.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,601.089767,Dual Control
20131031SpankyUtah011.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,11.399933,Multiple
20131031SpankyUtah012.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,304.453433,1D Horiz Brain  Velocity
20131031SpankyUtah013.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,11.217000,2D Manual Position
20131031SpankyUtah014.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,363.549133,2D Manual Position
20131031SpankyUtah015.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,10.758100,1D Vert  Brain  Velocity
20131031SpankyUtah016.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,601.598233,1D Vert  Brain  Velocity
20131031SpankyUtah017.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,10.447900,Dual Control
20131031SpankyUtah018.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,690.736133,Dual Control
20131031SpankyUtah019.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,621.215767,Dual Control
20131031SpankyUtah020.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,601.484867,Dual Control
20131031SpankyUtah021.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,10.827533,1D Vert  Brain  Velocity
20131031SpankyUtah022.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,603.996467,1D Vert  Brain  Velocity
20131031SpankyUtah023.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,11.403800,2D Manual Position
20131031SpankyUtah024.nev,Spanky_2013-10-31-1322.mat,2013-10-31-1322,379.470767,2D Manual Position
20131101SpankyUtah001.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,361.665267,2D Manual Position
20131101SpankyUtah002.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,367.697500,2D Manual Position
20131101SpankyUtah003.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,372.453167,2D Manual Velocity
20131101SpankyUtah004.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,13.144133,1D Vert  Brain  Velocity
20131101SpankyUtah005.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,601.075467,1D Vert  Brain  Velocity
20131101SpankyUtah006.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,602.746233,1D Vert  Brain  Velocity
20131101SpankyUtah007.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,10.618867,Dual Control
20131101SpankyUtah008.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,609.188033,Dual Control
20131101SpankyUtah009.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,601.102567,Dual Control
20131101SpankyUtah010.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,602.845300,Dual Control
20131101SpankyUtah011.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,11.115933,1D Vert  Brain  Velocity
20131101SpankyUtah012.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,605.925867,1D Vert  Brain  Velocity
20131101SpankyUtah013.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,626.846133,1D Vert  Brain  Velocity
20131101SpankyUtah014.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,12.137100,2D Manual Position
20131101SpankyUtah015.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,361.982367,2D Manual Position
20131101SpankyUtah016.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,15.823233,(waitfile)
20131101SpankyUtah017.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,600.963733,1D Horiz Brain  Velocity
20131101SpankyUtah018.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,631.387000,1D Horiz Brain  Velocity
20131101SpankyUtah019.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,11.452667,(waitfile)
20131101SpankyUtah020.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,636.138433,Dual Control
20131101SpankyUtah021.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,601.996933,Dual Control
20131101SpankyUtah022.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,602.439800,Dual Control
20131101SpankyUtah023.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,10.469333,1D Horiz Brain  Velocity
20131101SpankyUtah024.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,601.547467,1D Horiz Brain  Velocity
20131101SpankyUtah025.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,603.444900,1D Horiz Brain  Velocity
20131101SpankyUtah026.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,10.914133,2D Manual Position
20131101SpankyUtah027.nev,Spanky_2013-11-01-1436.mat,2013-11-01-1436,362.320467,2D Manual Position
20131104SpankyUtah001.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,361.443800,2D Manual Position
20131104SpankyUtah002.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,362.447667,2D Manual Position
20131104SpankyUtah003.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,362.003000,2D Manual Velocity
20131104SpankyUtah004.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.267033,1D Vert  Brain  Velocity
20131104SpankyUtah005.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,600.970267,1D Vert  Brain  Velocity
20131104SpankyUtah006.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,602.448233,1D Vert  Brain  Velocity
20131104SpankyUtah007.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.397333,Dual Control
20131104SpankyUtah008.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,602.187467,Dual Control
20131104SpankyUtah009.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,602.205100,Dual Control
20131104SpankyUtah010.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,664.441067,Dual Control
20131104SpankyUtah011.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,604.865567,Dual Control
20131104SpankyUtah012.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.306733,1D Vert  Brain  Velocity
20131104SpankyUtah013.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,662.638600,1D Vert  Brain  Velocity
20131104SpankyUtah014.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.508433,2D Manual Position
20131104SpankyUtah015.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,362.451433,2D Manual Position
20131104SpankyUtah016.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.751300,1D Horiz Brain  Velocity
20131104SpankyUtah017.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,621.244733,1D Horiz Brain  Velocity
20131104SpankyUtah018.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,608.050467,1D Horiz Brain  Velocity
20131104SpankyUtah019.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,10.877733,(waitfile)
20131104SpankyUtah020.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,602.864300,Dual Control
20131104SpankyUtah021.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,605.615067,Dual Control
20131104SpankyUtah022.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,606.956967,Dual Control
20131104SpankyUtah023.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.187400,1D Horiz Brain  Velocity
20131104SpankyUtah024.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,606.437533,1D Horiz Brain  Velocity
20131104SpankyUtah025.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,11.058733,2D Manual Position
20131104SpankyUtah026.nev,Spanky_2013-11-04-1321.mat,2013-11-04-1321,362.307500,2D Manual Position
20131105SpankyUtah001.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,364.722300,2D Manual Position
20131105SpankyUtah002.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,366.007500,2D Manual Position
20131105SpankyUtah003.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,361.093467,2D Manual Velocity
20131105SpankyUtah004.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,11.255400,1D Vert  Brain  Velocity
20131105SpankyUtah005.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,612.526800,1D Vert  Brain  Velocity
20131105SpankyUtah006.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,602.632200,1D Vert  Brain  Velocity
20131105SpankyUtah007.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,10.868433,Dual Control
20131105SpankyUtah008.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,613.271800,Dual Control
20131105SpankyUtah009.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,601.908133,Dual Control
20131105SpankyUtah010.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,618.558567,Dual Control
20131105SpankyUtah011.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,607.571467,Dual Control
20131105SpankyUtah012.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,10.527433,1D Vert  Brain  Velocity
20131105SpankyUtah013.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,611.067033,1D Vert  Brain  Velocity
20131105SpankyUtah014.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,11.594533,2D Manual Position
20131105SpankyUtah015.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,361.491200,2D Manual Position
20131105SpankyUtah016.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,10.677300,1D Horiz Brain  Velocity
20131105SpankyUtah017.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,601.752533,1D Horiz Brain  Velocity
20131105SpankyUtah018.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,613.317400,1D Horiz Brain  Velocity
20131105SpankyUtah019.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,11.956367,1D Horiz Brain  Velocity
20131105SpankyUtah020.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,753.673700,1D Horiz Brain  Velocity
20131105SpankyUtah021.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,613.544233,1D Horiz Brain  Velocity
20131105SpankyUtah022.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,584.260933,1D Horiz Brain  Velocity
20131105SpankyUtah023.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,11.368900,1D Horiz Brain  Velocity
20131105SpankyUtah024.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,601.622933,1D Horiz Brain  Velocity
20131105SpankyUtah025.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,661.827000,1D Horiz Brain  Velocity
20131105SpankyUtah026.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,14.028767,2D Manual Position
20131105SpankyUtah027.nev,Spanky_2013-11-05-1313.mat,2013-11-05-1313,362.598567,2D Manual Position
20131106SpankyUtah001.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,362.976533,2D Manual Position
20131106SpankyUtah002.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,362.998333,2D Manual Position
20131106SpankyUtah003.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,363.275200,2D Manual Velocity
20131106SpankyUtah004.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,10.972800,1D Horiz Brain  Velocity
20131106SpankyUtah005.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,541.790100,1D Horiz Brain  Velocity
20131106SpankyUtah006.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,11.093933,2D Manual Position
20131106SpankyUtah007.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,361.530867,2D Manual Position
20131106SpankyUtah008.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,11.086400,1D Horiz Brain  Velocity
20131106SpankyUtah009.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,601.397633,1D Horiz Brain  Velocity
20131106SpankyUtah010.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,608.128867,1D Horiz Brain  Velocity
20131106SpankyUtah011.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,11.346633,Dual Control
20131106SpankyUtah012.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,603.335567,Dual Control
20131106SpankyUtah013.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,601.423600,Dual Control
20131106SpankyUtah014.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,603.069267,Dual Control
20131106SpankyUtah015.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,11.048000,1D Horiz Brain  Velocity
20131106SpankyUtah016.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,611.174567,1D Horiz Brain  Velocity
20131106SpankyUtah017.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,10.556267,2D Manual Position
20131106SpankyUtah018.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,361.663833,2D Manual Position
20131106SpankyUtah019.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,11.336167,2D Brain  Velocity
20131106SpankyUtah020.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,602.180133,2D Brain  Velocity
20131106SpankyUtah021.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,601.287167,2D Brain  Velocity
20131106SpankyUtah022.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,602.347167,2D Brain  Velocity
20131106SpankyUtah023.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,602.028500,2D Brain  Velocity
20131106SpankyUtah024.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,11.544567,2D Manual Position
20131106SpankyUtah025.nev,Spanky_2013-11-06-1355.mat,2013-11-06-1355,362.945533,2D Manual Position
20131107SpankyUtah001.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,361.694967,2D Manual Position
20131107SpankyUtah002.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,363.040633,2D Manual Position
20131107SpankyUtah003.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,365.574967,2D Manual Velocity
20131107SpankyUtah004.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,10.310467,1D Vert  Brain  Velocity
20131107SpankyUtah005.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,602.128400,1D Vert  Brain  Velocity
20131107SpankyUtah006.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,602.710133,1D Vert  Brain  Velocity
20131107SpankyUtah007.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,11.218600,(waitfile)
20131107SpankyUtah008.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,602.074033,Dual Control
20131107SpankyUtah009.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,601.710067,Dual Control
20131107SpankyUtah010.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,603.368233,Dual Control
20131107SpankyUtah011.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,10.716133,1D Vert  Brain  Velocity
20131107SpankyUtah012.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,612.908667,1D Vert  Brain  Velocity
20131107SpankyUtah013.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,11.395400,2D Manual Position
20131107SpankyUtah014.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,362.826100,2D Manual Position
20131107SpankyUtah015.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,10.587000,1D Vert  Brain  Velocity
20131107SpankyUtah016.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,625.388533,1D Vert  Brain  Velocity
20131107SpankyUtah017.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,11.609100,Dual Control
20131107SpankyUtah018.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,602.438133,Dual Control
20131107SpankyUtah019.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,604.055600,Dual Control
20131107SpankyUtah020.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,11.673900,2D Manual Position
20131107SpankyUtah021.nev,Spanky_2013-11-07-1331.mat,2013-11-07-1331,366.706000,2D Manual Position
20131113SpankyUtah001.nev,Spanky_2013-11-13-1519.mat,2013-11-13-1519,362.206600,2D Manual Position
20131113SpankyUtah002.nev,Spanky_2013-11-13-1519.mat,2013-11-13-1519,375.560233,2D Manual Position
